Tipo de tarea,Intención,Socioestructura,Nombre de la tarea,Enlace Imagen,Imagen,Vídeo,Descripción de la tarea
Situación de partido,Priorizar progresar tras robo Z 2-3,XxX,Posesión vs robo y transición ofensiva,https://drive.google.com/file/d/17eHgRErVwNtWVpk5hKGhp3WqlOhuysdF/view?usp=sharing,,https://drive.google.com/file/d/1aKAGUmMBvWnjlFWfxAzzUUocvTAO0HR7/view?usp=sharing,"Posesión dentro del rectángulo en la que el equipo poseedor puede sacar y meter jugadores fuera y dentro del rectángulo.
El jugador que recibe fuera del rectángulo puede ser presionado una vez que el balón ha salido del rectángulo.
El equipo defensor inicia la jugada con tres jugadores fuera del rectángulo. A partir de ahí, trata de robar y salir en transición hacia la portería."
Situación de partido,Conquista espalda Z 3,XxX,Posesión en zona 2/3 para conquistar la espalda de la línea defensiva rival,https://drive.google.com/file/d/1E_U-PE5AzSKvZFo_LARXjMbof0Vd0B0o/view?usp=sharing,,https://drive.google.com/file/d/1RYHAu2Uzn3mNzlcneCOwRiaUPC8WVozj/view?usp=sharing,"Dos equipos juegan una posesión en la zona de creación con el objetivo de atraer a los rivales para encontrar su espalda con un pase o con una conducción.
Para ello 3 jugadores interiores pueden apoyarse en la base con la línea de 3, en las bandas con los exteriores y en la parte alta con los dos delanteros (que serán comodines  ofensivos y atacarán con el equipo que tiene el balón)."
Situación de partido,Priorizar conservar tras robo Z 1,XxX,Posesión progresión/superación vs posesión mantenimiento,https://drive.google.com/file/d/1XqMn5wHlo9mSTocWu0txrtO5-VyZjWa4/view?usp=sharing,,https://drive.google.com/file/d/1D4SwgcUXXarUFf-ujQ0-tWK2gqvnPu2C/view?usp=sharing,Situación de juego en el que un equipo ataca en zona 3-4 y el otro defiende en un bloque bajo y trata de robar el balón y conservarlo para retardar el próximo ataque.
Situación de partido,Priorizar progresar tras robo Z 2-3,XxX,Posesión vs transición,https://drive.google.com/file/d/1agQvcmA7AnxPv8FyEsgOMvBWpVPZdWTp/view?usp=sharing,,https://drive.google.com/file/d/1BGKHKNtybdsd_uLGr0H5sNtwQlu3b3Ou/view?usp=sharing,Posesión en zona de creación y trabajo de líneas para recuperar el balón y salir al contraataque.
Juego de conservación,Mantener / Evitar Mantener,6x6*,Posesión 6vs6 +4 -2,https://drive.google.com/file/d/1TZCpYRH9JR03z2JD0esdev1hCza9R2lY/view?usp=sharing,,https://drive.google.com/file/d/1a3jkGSGbMTujVk4RxyjC1vaJaOLuGL64/view?usp=sharing,"Posesión de dos equipos con cuatro comodines ofensivos que pueden jugar por fuera o por dentro y dos comodines defensivos por dentro.
Se cuenta el número de robos conseguidos en una serie y se compite a ver qué grupo consigue más robos."
Situación de partido,Conquista espalda Z 3,XxX,Posesión en carril central con alternancia de apoyos exteriores e interiores,https://drive.google.com/file/d/1Y3F6n-_irHNoIjs6fVSosho-IZjYdSR2/view?usp=sharing,,https://drive.google.com/file/d/1XZ3wBfj8Y0IgJrp_c9Yd_nKHnGv5z4Tz/view?usp=sharing,"Posesión en carril central posibilidad de que el equipo que tiene el balón saque jugadores fuera del espacio de juego para dar apoyos en carriles exteriores y que desde ahí entren para ocupar espacios interiores.
El objetivo del equipo que tiene el balón es encontrar la espalda del equipo rival mediante un pase o una conducción. A partir de ahí, se da una finalización en portería contraria."
Situación de partido,Priorizar conservar tras robo Z 1,XxX,Conservación tras robo en campo propio,https://drive.google.com/file/d/1-dTGGfeM45cQT71YaNX-dGZzujQZPZMG/view?usp=sharing,,https://drive.google.com/file/d/1RYZ2IqHPsnI8VBMRkVTz8-vaBEaYJMLe/view?usp=sharing,Situación de juego en la que el equipo que el equipo que presiona tiene que ser capaz de recuperar el balón y mantenerlo en el tiempo (7´´) o llevar el balón al carril más alejado a donde se ha producido el robo.
Juego de progresión,Progresión juego exterior Z 2-3,XxX,Posesión con búsqueda de la superioridad en los carriles exteriores,https://drive.google.com/file/d/1yANJU8xmZ1KT2io2BxLCRNQF8IznjFHS/view?usp=sharing,,https://drive.google.com/file/d/1vmpyaq9JOY9aZJs8F1qRdJys4mA4eM1E/view?usp=sharing,"Posesión en zona 2-3 con el objetivo de superar la línea de fondo rival (mediante pase o conducción) en la cual, el valor del objetivo será doble si en la jugada se produce:
- una incorporación de un jugador interior al carril exterior para generar una tercera altura.
- un desdoblamiento.
*Se puede poner o no porterías para darle continuidad a la jugada una vez que se conquista la línea de fondo."
Juego de progresión,Progresión juego interior Z 2-3,XxX,Posesión por zonas y carriles,https://drive.google.com/file/d/1P9iyz4cQAx6veNxEc_XGr60iQzfWPxqG/view?usp=sharing,,https://drive.google.com/file/d/12kfp4kxrTviqi_OE1rtCrtFM0JxKKSV-/view?usp=sharing,"Posesión por carriles y zonas en la cual el equipo que ataca prioriza el intercambiar posiciones y sobrecargar carriles.
El objetivo del equipo que tiene la pelota es contactar con el comodín que tiene en la parte alta de su estructura o superar la línea de fondo rival con pase o conducción.
"
Situación de partido,Reinicio y Construcción Z 1-2,XxX,Circulación en zona 1 y 2 contra presión y transiciones,https://drive.google.com/file/d/1X6-su5iVbwWK9n_ZtaFoaaxVo4rz8Cu5/view?usp=sharing,,https://drive.google.com/file/d/1niU2qRCvQhnPoar4mKldJONyfip0fKm8/view?usp=sharing,"Circulación de balón en inicio o reinicio de jugada con el objetivo de contactar con el otro equipo que circula el balón.
Posteriormente, el equipo que no ha conseguido robar recibirá un balón para iniciar una transición ofensiva y los que habían circulado tendrán que defender la transición que genera el segundo balón que envía el entrenador.
Mientras tanto, los jugadores que han recibido el balón lo circulan hasta que puedan contactar con el otro lado.
*Si los defensores roban el balón son ellos los que inician la transición y el segundo balón irá para la otra línea de circulación."
Juego de progresión,Progresión juego interior Z 2-3,XxX,Posesión buscando el avance de zona por tercer hombre o conducción,https://drive.google.com/file/d/1Sb0gq7gyU7r87C0LFnbCY88vx4lByrT3/view?usp=sharing,,https://drive.google.com/file/d/1ZoVaN88StwSy3gq9u9XW0sqjNnzam5hE/view?usp=sharing,"Dos equipos se enfrentan en una posesión en la que sus jugadores están divididos en 3 zonas y en una formación 1433, y en la que, el gol valdrá doble si el equipo que tiene el balón, para pasar de una a otra, da un pase a una zona más adelantada y realiza una devolución a un hombre liberado para que él avance en conducción a la siguiente zona.
El equipo que está defendiendo puede hacer una transición ofensiva rápida tras el robo o iniciar el proceso de posesión y avance.
Al finalizar la jugada, los jugadores que habían cambiado de zona, vuelven a su posición inicial para que el otro equipo inicie el proceso desde el lugar por el que hubiera salido la pelota.
* Se puede emplear un comodín en la zona de balón para darle más fluidez al proceso ofensivo."
Juego de conservación,Mantener / Evitar Mantener,4x4*,4vs4+2 con distinta ocupación de carriles,https://drive.google.com/file/d/15lz0On4jc9is0ukNvMEz2-obhxJnTyPG/view?usp=sharing,,https://drive.google.com/file/d/1h58ytVk9FMGv7EEF5aSYAKCBh05p6BrE/view?usp=sharing,"Mantenimiento de balón en el que se hace hincapié en la ocupación y desocupación de los distintos carriles en función de las demandas de la jugada.
La idea en ataque es que el balón nos ordene y la idea defensiva es liberar el carril más alejado al balón.
*Posibilidad de limitar los toques de los comodines si la labor defensiva no tiene éxito casi nunca."
Juego de conservación,Mantener / Evitar Mantener,4x4*,4vs4 + base y fondo,https://drive.google.com/file/d/1ahB6cqmnhsATEt1su4fORAzr8SMi_LcI/view?usp=sharing,,https://drive.google.com/file/d/1PKd-pyvXppd895PH-68b9HtvfzUntiIY/view?usp=sharing,"Cuatro jugadores disputan una posesión de balón con los apoyos de un jugador en la base del rectángulo de juego  y otro en el fondo.
Para cada equipo, habrá una base y un fondo. Cuando se juega en la base, el receptor tiene todos los toques que quiera. Cuando se juega con el del fondo, solo tiene un toque.
Durante la posesión, dos jugadores del equipo que tiene el balón pueden dar apoyos en los lados del rectángulo."
Juego de conservación,Mantener / Evitar Mantener,6x6*,6vs6 + 3 en hexágono,https://drive.google.com/file/d/1QBn3R69Do-Df2HpLM-hQPXM5KjcU_sNI/view?usp=sharing,,https://drive.google.com/file/d/12yfFVsjjlspmSnMLmuKEFm837ggLU6oH/view?usp=sharing,"Dos equipos de 9 jugadores se dividen en seis jugadores que se colocan dentro de un hexágono y tres que se colocan en lados alternos del mismo.
El equipo que tiene la posesión puede ir intercambiando la posición de los jugadores exteriores e interiores según las demandas de la jugada tratando siempre de dar apoyos en todas las zonas.
*Si un jugador recibe en una posición exterior puede dar un pase en un toque o entrar conduciendo."
Juego de conservación,Mantener / Evitar Mantener,4x4*,Posesión 4vs4 +4 exteriores,https://drive.google.com/file/d/1Fmv13a42_Cn_w_IhvzYlNWZ4fyQqxX4X/view?usp=sharing,,https://drive.google.com/file/d/1PCvhrtpNsE_xZOKXHm3Qt-aT4tzdbUpZ/view?usp=sharing,"Posesión 4vs4 con 4 apoyos por fuera (no pueden jugar entre ellos). 
Una vez que la pelota sale fuera, los jugadores pueden ser presionados."
Juego de progresión,Progresar / Evitar Progresar,4x4*,Posesión con progresión por carril central,https://drive.google.com/file/d/1aUg0gkXIjYDkhR41doZ-plOHfi4q1dun/view?usp=sharing,,https://drive.google.com/file/d/1EcxdgJjtACv0e7q0gMQH4KDU_N45WUAu/view?usp=sharing,"Dos equipos pugnan por la posesión en dos cuadrados intentando llevar el balón desde la base de un cuadrado hasta el fondo del otro.
Para ello cuentan con la ayuda de 1 comodín situado en dichas base y fondo de los cuadrados y otros dos entre los 2 cuadrados."
Juego de progresión,Progresar / Evitar Progresar,4x4*,Juego de progresión 4vs4 +2,https://drive.google.com/file/d/1zT72k9xlfLlQlnG7z1ivi5CFqYiX4BdL/view?usp=sharing,,https://drive.google.com/file/d/1-Q2PLdF3AEpL9UsYVpX-QKaGM5jHYLCH/view?usp=sharing,"Juego de progresión en dos rectángulos con un espacio intermedio intentando llevar el balón desde uno de ellos hasta el fondo del otro.
Para ello cuentan con la ayuda 2 comodines que darán apoyo por dentro o fuera del rectángulo.
El equipo que no tiene la posesión tiene que intentar robarla y hacer lo mismo."
Juego de progresión,Progresar / Evitar Progresar,4x4*,Posesión con pase filtrado,https://drive.google.com/file/d/1NVXY9BJaTHeGruTSc-j8GWrSk8cME3ZG/view?usp=sharing,,https://drive.google.com/file/d/1WXQq014g1ME1yH8eEBKT65_Wv1yJqBoa/view?usp=sharing,"Posesión de tres equipos de 4 jugadores en la que dos equipos tienen el balón y se distribuyen 3 fuera de un rectángulo + uno dentro (hay dos rectángulos contiguos en los que sucede lo mismo), y con la ayuda de un comodín tienen que intentar llevar el balón de una zona a la otra sabiendo que la pelota siempre tiene que pasar por dentro de los rectángulos y que los jugadores exteriores pueden ser presionados una vez que les llega el balón.
El equipo que empieza defendiendo, tiene que intentar robar el balón y enviarlo al rectángulo contiguo para que se produzca rápido el cambio de roles y sus respectivas transiciones."
Juego de conservación,Mantener / Evitar Mantener,6x6*,Posesión con superioridad exterior e inferioridad interior,https://drive.google.com/file/d/1hI0OVSq383kOOVQOP-tdAAlU463vAsF7/view?usp=sharing,,https://drive.google.com/file/d/1V-m117p--Htqq3h7JAydGtJyoWWD9vAg/view?usp=sharing,"Posesión en la que el equipo que trata de mantener la pelota, tiene superioridad por fuera y tiene que intentar circular y filtrar el balón sin que los contrarios roben la pelota.
Si esto sucede, los que han robado tratarán de anotar en cualquiera de las 4 miniporterías y los que han perdido tienen que realizar una transición defensiva rápida para evitarlo."
Juego de progresión,Progresar / Evitar Progresar,6x4,Posesión posicional en carril central y posibles transiciones,https://drive.google.com/file/d/1Nl3Y3q6r0f0g3SNrhgKj59rUILGkU4_z/view?usp=sharing,,https://drive.google.com/file/d/1gyXUOJMTi5tZ0p4NLkpSmJwtQx76f_KJ/view?usp=sharing,"Posesión 6vs3+1 en la cual los atacantes (colocados en 4-2) tienen que contactar con los jugadores del rectángulo contiguo. Si lo consiguen, los tres integrantes que no estaban defiendo pasan a robar al otro rectángulo.
Si en algún momento el equipo defensor roba el balón tiene que intentar sacar la pelota del rectángulo y si lo consiguen atacan sin defensores contra la portería. El equipo que ha perdido realiza presión tras pérdida para evitarlo y si no lo consigue, pasa a robar al grupo que no estaba participando."
Situación de partido,Priorizar defender espacio tras pérdida Z 2,XxX,Posesión posicional en carril central y posibles transiciones,https://drive.google.com/file/d/1LvEk4HOd4PIYJYqb2UBYZMUPorBI9Pck/view?usp=sharing,,https://drive.google.com/file/d/1JRLan3VcrFRbSSSESxL3GPWjEaUf9I9F/view?usp=sharing,"Un equipo mantiene la posesión del balón y el otro trata de robar y salir en transición hacia adelante, con un intento de finalización en portería grande o hacia atrás, con un nuevo inicio de la posesión.
El equipo que ha perdido la pelota tiene que evitar que el equipo contrario avance con el balón, priorizando la defensa de su espacio y obligando al rival a jugar hacia atrás. Si, lograran recuperar el balón, volverían a iniciar la posesión."
Juego de conservación,Mantener / Evitar Mantener,XxX,Posesión 10 vs defensas que van aumentando,https://drive.google.com/file/d/1_QSLDp7E2noWQL25lZoIqXVFkllhBjG8/view?usp=sharing,,https://drive.google.com/file/d/1oLEMvPMzpKeDFSq5-W-fyyfi3nX9LNio/view?usp=sharing,"Los atacantes mantienen la posesión del balón ante dos rivales que intentan robárselo y salir en conducción o pase para atravesar la línea de fondo del equipo que ha perdido el balón, que por otro lado intentará obligarles a perderlo o al menos llevarlo a su campo. Si esto sucede, se iniciaría la posesión en el otro campo.
Cada vez que los atacantes dan seis pases, se incorpora un defensor más."
Situación de partido,Priorizar finalizar tras robo Z 4,6x6*,Posesión en forma de salida reducida,https://drive.google.com/file/d/1DRIitj8q6gQO7JKk8E2OOSK8VLN16Oxp/view?usp=sharing,,https://drive.google.com/file/d/1ysr8coODzEzIg4M9pJ154adUBm9vE1xp/view?usp=sharing,"Posesión posicional en sistema 142 (transformables en 132+1) ante la presión alta del rival en 32 con el objetivo de filtrar la pelota por dentro o atravesar la portería en conducción por fuera (sin que la roben los delanteros que presionan en el otro campo).
Si el equipo rival roba la pelota intenta finalizar en las porterías grandes."
Situación de partido,Reinicio y Construcción Z 1-2,6x6*,Posesión en zona 1,https://drive.google.com/file/d/1AVBEV3jWsyf2p8o7ds9IDWoX6QzzIGF1/view?usp=sharing,,https://drive.google.com/file/d/1oQVxM7YnSbrzZBnKE3s12ekGKXNygj_K/view?usp=sharing,"Posesión posicional en sistema 142 (transformables en 132+1) ante la presión alta del rival en 32 con el objetivo de mantener el balón dentro del propio grupo o enviarlo al de enfrente para que haga lo mismo.
Si el equipo rival roba la pelota intenta finalizar en las porterías grandes.
"
Situación de partido,Reinicio y Construcción Z 1-2,5x5*,Reinicio 5vs5 +2 en zona 1 contra presión alta,https://drive.google.com/file/d/1G65MAh-nxhntJscU-Shchh_PcMoWkv_7/view?usp=sharing,,https://drive.google.com/file/d/1-lgSD1O8r8re6UGYQhAiomniPxE_Zx6Q/view?usp=sharing,"Juego de ubicación de 3 equipos en el que un equipo trata de mantener la pelota en zona 1 ante la presión de otro equipo que pretende robar y finalizar en la portería.
Si el equipo que tiene el balón logra mantenerlo 30"" puede contactar con el tercer equipo para que intenten lo mismo ante la oposición del equipo que estaba robando."
